Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Charge Group Description,Arrest Type Code,Charge Description,Address,Cross Street,Location
191411305,4/28/2019,645,14,Pacific,1411,55,M,,I,,OCEAN FRONT                  WK,PALOMA,"(33.9933, -118.4792)"
190112440,4/30/2019,1310,1,Central,195,26,F,,M,,1800 S  MAIN                         ST,,"(34.0317, -118.2641)"
191510292,5/1/2019,1440,15,N Hollywood,1511,40,M,,M,,COLDWATER CANYON,SHERMAN                      WY,"(34.2012, -118.4138)"
190509254,4/29/2019,1030,5,Harbor,566,56,M,Disorderly Conduct,M,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,PALOS VERDES                 ST,"(33.7369, -118.2814)"
5615748,4/30/2019,1300,20,Olympic,2021,52,M,Miscellaneous Other Violations,M,FTA AFTER WRITTEN PROMISE,VERMONT,BEVERLY,"(34.0653, -118.3183)"
190509392,5/3/2019,1510,5,Harbor,503,26,M,Miscellaneous Other Violations,M,ENTER/REMAIN ON POSTED PROPERTY,800 W  LOMITA                       BL,,"(33.7978, -118.2885)"
192009997,4/26/2019,1610,20,Olympic,2024,25,F,,M,,500 S  WESTERN                      AV,,"(34.0654, -118.3091)"
5613810,4/28/2019,2100,3,Southwest,333,24,M,Vehicle Theft,F,TAKE VEHICLE W/O OWNER'S CONSENT,28TH,WELLINGTON,"(34.0311, -118.3384)"
191411406,4/24/2019,1545,14,Pacific,1412,25,M,,I,,OCEAN FRONT                  WK,PALOMA,"(33.9933, -118.4792)"
5415168,4/28/2019,110,8,West LA,801,70,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,1600    PALISADES                    DR,,"(34.0766, -118.5635)"
190112734,5/1/2019,1605,1,Central,158,54,M,Miscellaneous Other Violations,M,ILLEGAL POSSESSION OF SHOPPING CART,6TH                          ST,ALAMEDA,"(34.0382, -118.2384)"
5615783,4/30/2019,1600,3,Southwest,363,20,F,Larceny,M,SHOPLIFTING,4000    CRENSHAW                     BL,,"(34.0124, -118.3351)"
191109838,4/29/2019,1730,11,Northeast,1177,41,M,Drunkeness,M,DRINKING IN PUBLIC***,HURON,AVENUE 26,"(34.0845, -118.2231)"
5613561,4/28/2019,1214,5,Harbor,528,43,M,Larceny,M,PETTY THEFT,1200    BLINN                        AV,,"(33.7876, -118.2452)"
191709452,4/25/2019,1600,17,Devonshire,1793,40,M,Liquor Laws,I,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,VANALDEN,PARTHENIA,"(34.2283, -118.5492)"
5617452,5/2/2019,145,19,Mission,1972,37,M,Vehicle Theft,F,GRAND THEFT AUTO/HORSE/ETC,COLUMBUS                     AV,NORDHOFF,"(34.2355, -118.4654)"
5618898,5/3/2019,1040,12,77th Street,1243,24,M,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,62ND                         ST,GRAMERCY                     PL,"(33.9834, -118.3134)"
5616131,4/30/2019,2045,4,Hollenbeck,423,70,M,Rape,F,RAPE,1900    GRIFFIN                      AV,,"(34.066, -118.2116)"
5616078,4/30/2019,2100,18,Southeast,1846,28,M,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,115TH,ALVARO,"(33.9304, -118.2532)"
5613709,4/28/2019,1903,15,N Hollywood,1503,30,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,LAUREL CANYON,SATICOY,"(34.2085, -118.3965)"
5619260,5/3/2019,1910,16,Foothill,1653,32,M,Prostitution/Allied,M,PROSTITUTION,SAN FERNANDO,KAGEL CANYON,"(34.2572, -118.4126)"
5615568,4/30/2019,910,2,Rampart,217,32,M,Miscellaneous Other Violations,F,PAROLE WARRANT,ALVARADO,101 FWY,"(34.0727, -118.2637)"
5618187,5/2/2019,1600,21,Topanga,2143,52,M,Larceny,M,PETTY THEFT,6600    FALLBROOK                    AV,,"(34.1883, -118.6274)"
5613226,4/28/2019,340,20,Olympic,2038,28,M,Vehicle Theft,F,TAKE VEHICLE W/O OWNER'S CONSENT,7TH                          ST,VERMONT,"(34.0598, -118.2916)"
5617724,5/2/2019,1125,9,Van Nuys,935,22,M,Miscellaneous Other Violations,M,VANDALISM,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
5615859,4/30/2019,1930,15,N Hollywood,1505,27,M,Weapon (carry/poss),F,CARRY CONCEALED ON PERSON DIRK OR DAGGER,KRAFT                        ST,COHASSET                     ST,"(34.2067, -118.3801)"
5616402,5/1/2019,920,6,Hollywood,648,26,M,Miscellaneous Other Violations,M,TRESPASSING LANDS UNDER CULTIVATION,1500 N  WESTERN                      AV,,"(34.0981, -118.3092)"
5616929,5/1/2019,1915,9,Van Nuys,935,34,M,Miscellaneous Other Violations,M,DRIVE W/O INTERLOCK DEV,HAZELTINE,SYLVAN,"(34.1844, -118.44)"
5615041,4/29/2019,2320,1,Central,152,37,M,Miscellaneous Other Violations,M,VANDALISM,7TH                          ST,FIGUEROA,"(34.0494, -118.2599)"
5615113,4/30/2019,200,16,Foothill,1653,61,F,Miscellaneous Other Violations,M,LOS ANGELES MUNICIPAL CODE,12700    OSBORNE,,"(34.2542, -118.4095)"
5616370,5/1/2019,805,9,Van Nuys,931,25,M,Miscellaneous Other Violations,O,PENDING REVOCATION HEARING,6100    SEPULVEDA                    BL,,"(34.1841, -118.4693)"
190210689,5/1/2019,2150,2,Rampart,246,33,M,,I,,2000 W  6TH                          ST,,"(34.059, -118.2736)"
191411649,5/4/2019,835,14,Pacific,1487,32,M,Miscellaneous Other Violations,M,HIRE VEH W/O LIC,MANCHESTER,LA TIJERA,"(33.9599, -118.3914)"
5616168,5/1/2019,145,6,Hollywood,628,40,M,Other Assaults,M,BATTERY ON PERSON,2000    ARGYLE                       AV,,"(34.1068, -118.3252)"
5613485,4/28/2019,900,3,Southwest,351,58,F,Aggravated Assault,F,"ADW, NOT FIREARM, W/GBI",RODEO                        RD,MARTIN LUTHER KI             BL,"(34.023, -118.351)"
5617014,5/1/2019,2130,4,Hollenbeck,464,37,M,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,1ST                          ST,SOTO                         AV,"(34.0437, -118.2098)"
5614368,4/29/2019,1445,7,Wilshire,765,23,F,Narcotic Drug Laws,F,MAINTAIN PLACE TO SELL CONTROLLED SUBS,5000    SAN VICENTE                  BL,,"(34.0506, -118.3447)"
5616894,5/1/2019,1800,2,Rampart,236,23,F,Aggravated Assault,F,ASSAULT LIKELY TO PRODUCE GBI,MIRAMAR,MOUNTAIN VIEW,"(34.0639, -118.2721)"
5616807,5/1/2019,1520,6,Hollywood,669,63,M,Aggravated Assault,F,"ADW, NOT FIREARM, W/GBI",5100    FOUNTAIN                     AV,,"(34.0952, -118.3005)"
5615739,4/30/2019,1500,1,Central,155,55,M,Narcotic Drug Laws,M,POSSESSION OF CONTROLLED SUBSTANCE,6TH                          ST,MAIN                         ST,"(34.0448, -118.2474)"
5614334,4/29/2019,1700,9,Van Nuys,985,40,M,Sex (except rape/prst),M,SEX BATTERY TOUCH INTIMATE PART OF ANOTHER,4500    VAN NUYS                     BL,,"(34.153, -118.4487)"
5615176,4/30/2019,140,11,Northeast,1107,16,M,Robbery,F,ROBBERY,6900 N  FIGUEROA                     ST,,"(34.1278, -118.1929)"
5615246,4/30/2019,840,9,Van Nuys,935,22,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,14400    ERWIN                        ST,,"(34.1837, -118.4465)"
5616541,5/1/2019,1030,18,Southeast,1823,30,M,Sex (except rape/prst),M,ANNOY/MOLEST CHILD,97TH,AVALON,"(33.9483, -118.2652)"
5613668,4/28/2019,1710,1,Central,119,39,M,Miscellaneous Other Violations,M,DAMAGE PROPERTY,GATEWAY,GATEWAY,"(34.0577, -118.2318)"
191909699,3/31/2019,1700,19,Mission,1998,16,M,Miscellaneous Other Violations,M,ENTER/REMAIN ON POSTED PROPERTY,LANKERSHIM,BOXWOOD,"(34.2153, -118.4409)"
5617330,5/1/2019,2305,10,West Valley,1025,51,F,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,SHERMAN                      WY,RESEDA                       BL,"(34.2011, -118.536)"
5618099,5/2/2019,1710,7,Wilshire,766,46,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,PICO,VICTORIA,"(34.0481, -118.3295)"
5617384,5/1/2019,2310,11,Northeast,1107,41,M,Other Assaults,M,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,5800    BURWOOD                      AV,,"(34.1268, -118.1924)"
5613533,4/28/2019,1255,14,Pacific,1412,36,M,Miscellaneous Other Violations,F,PAROLE WARRANT,SPEEDWAY                     ST,PARK                         AV,"(33.9916, -118.477)"
5614207,4/29/2019,1315,15,N Hollywood,1545,14,M,Miscellaneous Other Violations,F,VANDALISM W/LOSS VALUED EQ OR > $400,5200    COLFAX                       AV,,"(34.1649, -118.3921)"
5619027,5/3/2019,1440,11,Northeast,1162,20,M,Larceny,M,PETTY THEFT,4200 W  SUNSET                       BL,,"(34.0938, -118.2818)"
5616692,5/1/2019,1145,19,Mission,1998,33,M,Larceny,M,SHOPLIFTING,7800    VAN NUYS                     BL,,"(34.212, -118.4488)"
5613876,4/28/2019,2315,3,Southwest,395,16,M,Robbery,F,ROBBERY,1500 W  MARTIN LUTHER KING JR        BL,,"(34.0109, -118.3084)"
5614415,4/29/2019,1820,9,Van Nuys,923,26,F,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,6600    VAN NUYS                     BL,,"(34.1903, -118.4574)"
5618662,5/3/2019,550,12,77th Street,1269,24,F,Prostitution/Allied,M,LOITER:INTENT:PROSTITUTION,85TH                         ST,FIGUEROA,"(33.9638, -118.2629)"
5613644,4/28/2019,315,3,Southwest,361,61,M,Miscellaneous Other Violations,O,VIOLATION OF PAROLE,LA BREA,RODEO,"(34.0216, -118.3556)"
5616098,4/30/2019,2305,16,Foothill,1675,24,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SUNLAND                      BL,GOLDEN STATE                 FY,"(34.2221, -118.3665)"
5615119,4/30/2019,20,15,N Hollywood,1541,36,F,Other Assaults,M,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,12500    MAGNOLIA                     BL,,"(34.1649, -118.4052)"
190509277,4/30/2019,700,5,Harbor,564,43,M,,M,,8TH                          ST,PALOS VERDES                 ST,"(33.741, -118.2838)"
190112605,4/26/2019,1605,1,Central,152,46,M,Disorderly Conduct,M,BEGGING,7TH,OLIVE,"(34.0467, -118.2556)"
5617924,5/2/2019,1105,5,Harbor,589,68,M,Larceny,M,SHOPLIFTING,200    WATCHHORN                    ST,,"(33.7167, -118.2842)"
5615902,4/30/2019,1800,16,Foothill,1613,20,M,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,12600    VAN NUYS                     BL,,"(34.2766, -118.4078)"
5614127,4/29/2019,930,18,Southeast,1871,26,M,Vehicle Theft,F,TAKE VEHICLE W/O OWNER'S CONSENT,MENLO,149TH,"(33.8965, -118.2892)"
5615844,4/30/2019,1115,6,Hollywood,676,48,M,Burglary,F,BURGLARY,VINE,WILLOUGHBY,"(34.0871, -118.3266)"
5616574,5/1/2019,1155,20,Olympic,2044,27,F,Aggravated Assault,F,"ADW, NOT FIREARM, W/GBI",3300 W  8TH                          ST,,"(34.0577, -118.2998)"
190112491,4/26/2019,1205,1,Central,159,62,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,GLADYS,"(34.0387, -118.2335)"
190910150,5/1/2019,230,9,Van Nuys,941,56,M,,M,,5600    SEPULVEDA                    BL,,"(34.1721, -118.4662)"
191109934,5/3/2019,1640,11,Northeast,1162,18,M,,M,,4500 W  SUNSET                       BL,,"(34.0982, -118.2874)"
5615937,4/30/2019,1630,1,Central,162,42,F,Larceny,M,SHOPLIFTING,700 W  7TH                          ST,,"(34.048, -118.2577)"
190112723,4/30/2019,1505,1,Central,152,48,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH                          ST,FIGUEROA,"(34.0494, -118.2599)"
5616515,5/1/2019,1200,1,Central,127,36,M,Miscellaneous Other Violations,O,VIOLATION OF PAROLE,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
190112717,5/1/2019,1440,1,Central,157,25,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,500    CROCKER                      ST,,"(34.0435, -118.2427)"
5619345,5/3/2019,2132,6,Hollywood,679,66,M,Driving Under Influence,M,DUI ALCOHOL/DRUGS ON BICYCLE,ROMAINE,NORMANDIE,"(34.0886, -118.3005)"
5616609,5/1/2019,1345,6,Hollywood,645,31,M,Miscellaneous Other Violations,M,FAILURE TO SIGN CITATION/PRODUCE ID,HIGHLAND,HOLLYWOOD,"(34.1016, -118.3387)"
191009159,5/1/2019,45,10,West Valley,1065,40,M,Narcotic Drug Laws,M,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,VENTURA                      BL,ZELZAH                       AV,"(34.1636, -118.522)"
5618266,5/2/2019,2108,13,Newton,1307,26,M,Larceny,M,GRAND THEFT (OVER $400),9TH,TOWNE AVE,"(34.0357, -118.2485)"
191411643,5/4/2019,640,14,Pacific,1477,49,M,Miscellaneous Other Violations,M,HIRE VEH W/O LIC,MANCHESTER,SEPULVEDA,"(33.9648, -118.3903)"
5615032,4/29/2019,2145,20,Olympic,2038,31,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,8TH                          ST,VERMONT                      AV,"(34.0578, -118.2916)"
5616009,4/30/2019,2000,11,Northeast,1124,17,M,Aggravated Assault,F,BATTERY W/GBI,3300    SAN FERNANDO                 RD,,"(34.1178, -118.2488)"
5619187,5/3/2019,1830,16,Foothill,1672,59,M,Prostitution/Allied,M,PROSTITUTION,LANKERSHIM,NEENACH,"(34.2309, -118.3878)"
5613788,4/28/2019,2005,9,Van Nuys,931,36,M,Other Assaults,F,BATTERY TRANSPORTATION PERSONNEL/PASSENGR,ERWIN,ORION,"(34.183, -118.4699)"
5614247,4/29/2019,1435,10,West Valley,1008,41,M,Miscellaneous Other Violations,F,VIOLATION OF PAROLE:FELONY,8100    BALBOA                       PL,,"(34.2179, -118.5014)"
190112774,5/2/2019,2130,1,Central,145,27,F,,M,,400 S  LOS ANGELES                  ST,,"(34.0471, -118.2474)"
190311985,5/1/2019,1625,3,Southwest,331,35,F,,I,,JEFFERSON                    BL,FIELD,"(34.0256, -118.3471)"
5618438,5/3/2019,230,5,Harbor,525,43,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,500 N  AVALON                       BL,,"(33.7739, -118.2678)"
191411391,4/27/2019,1800,14,Pacific,1431,23,M,,I,,PARK ROW,MARKET                       ST,"(33.9885, -118.4724)"
191310630,4/30/2019,1620,13,Newton,1307,68,M,Narcotic Drug Laws,M,POSSESSION OF CONTROLLED SUBSTANCE,TOWNE                        AV,7TH                          ST,"(34.0396, -118.2451)"
5613742,4/28/2019,1920,15,N Hollywood,1509,29,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,CLYBOURN,"(34.2012, -118.3621)"
191909775,5/1/2019,1430,19,Mission,1901,51,M,,M,,BALBOA                       BL,SILVER OAKS                  DR,"(34.321, -118.4883)"
5615756,4/30/2019,1240,21,Topanga,2147,71,F,Aggravated Assault,F,"ADW, NOT FIREARM, W/GBI",20700    SHERMAN                      WY,,"(34.201, -118.5841)"
5618377,5/2/2019,2312,5,Harbor,562,21,F,Burglary,F,BURGLARY,1200 S  LELAND                       ST,,"(33.7326, -118.305)"
191811440,10/24/2019,1655,18,Southeast,1802,59,F,Prostitution/Allied,M,LOITERING FOR PURPOSES OF PROSTITUTION,87TH                         PL,FIGUEROA                     ST,"(33.958, -118.2827)"
190409410,5/2/2019,1955,4,Hollenbeck,453,20,M,,M,,ENCHANDA,BRIDGE,"(34.0517, -118.2178)"
5618908,5/3/2019,1030,3,Southwest,397,21,M,Miscellaneous Other Violations,O,VIOLATION OF PAROLE,43RD                         ST,VERMONT,"(34.0055, -118.2915)"
192109546,5/3/2019,2000,21,Topanga,2187,61,M,,I,,DON PIO,VENTURA,"(34.1685, -118.6038)"
190112739,4/30/2019,1420,1,Central,153,50,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,BROADWAY,"(34.0485, -118.2513)"
5616638,5/1/2019,1150,6,Hollywood,636,44,M,Burglary,F,BURGLARY,6600    HOLLYWOOD                    BL,,"(34.1034, -118.3325)"
191709579,4/27/2019,1815,17,Devonshire,1794,52,M,Drunkeness,M,DRINKING IN PUBLIC***,CANBY,CHASE,"(34.2246, -118.5349)"
5619535,5/4/2019,221,8,West LA,805,24,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA,SAN DIEGO                    FY,"(34.1016, -118.4698)"
5614448,4/29/2019,1700,1,Central,162,39,M,Larceny,M,SHOPLIFTING,700 W  7TH                          ST,,"(34.048, -118.2577)"
5613932,4/28/2019,2155,17,Devonshire,1754,56,M,Fraud/Embezzlement,F,GET CREDIT/ETC OTHER'S ID,18600    DEVONSHIRE                   ST,,"(34.2573, -118.5383)"
191212719,5/1/2019,1530,12,77th Street,1249,20,F,Prostitution/Allied,M,LOITERING FOR PURPOSES OF PROSTITUTION,70TH                         ST,FIGUEROA                     ST,"(33.9765, -118.2827)"
5615620,4/30/2019,1115,3,Southwest,362,17,M,Vehicle Theft,F,TAKE VEHICLE W/O OWNER'S CONSENT,4500 W  MARTIN LUTHER KING           BL,,"(34.0175, -118.346)"
5614394,4/29/2019,1700,5,Harbor,501,28,M,Against Family/Child,M,DISOBEY DOMESTIC RELATIONS COURT ORDER,18200 S  NORMANDIE                    AV,,"(33.8656, -118.2993)"
5615509,4/30/2019,930,9,Van Nuys,935,29,M,Miscellaneous Other Violations,O,PROBATION VIOLATION,VAN NUYS                     BL,AETNA,"(34.1837, -118.4443)"
5614990,4/29/2019,2145,14,Pacific,1486,51,M,Aggravated Assault,F,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,SEPULVEDA                    PK,LA TIJERA,"(33.9556, -118.4063)"
5613756,4/28/2019,1915,18,Southeast,1802,22,M,Aggravated Assault,F,ASSAULT LIKELY TO PRODUCE GBI,91ST,BROADWAY,"(33.9537, -118.2782)"
5617754,5/2/2019,1155,1,Central,127,66,M,Miscellaneous Other Violations,M,CERTIFICATE REQUIRED TO OPERATE CARRIER,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
5619418,5/3/2019,2337,21,Topanga,2187,47,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,DE SOTO                      AV,VENTURA                      FY,"(34.1681, -118.5881)"
191212823,5/3/2019,1430,12,77th Street,1256,24,F,Prostitution/Allied,M,LOITERING FOR PURPOSES OF PROSTITUTION,76TH                         ST,FIGUEROA,"(33.9708, -118.2827)"
5614195,4/29/2019,1305,13,Newton,1362,38,M,Miscellaneous Other Violations,F,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,200 E  58TH                         ST,,"(33.9981, -118.2697)"
5619586,5/4/2019,255,14,Pacific,1467,24,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,CENTER                       DR,SEPULVEDA                    BL,"(33.9782, -118.3941)"
5614036,4/29/2019,600,19,Mission,1954,48,M,Other Assaults,F,TERRORIZE CAUSING FEAR,15300    DEVONSHIRE                   ST,,"(34.2573, -118.465)"
5616281,5/1/2019,630,10,West Valley,1028,43,M,Larceny,F,GRAND THEFT MONEY/PROPERTY > $400,7000    PETIT                        AV,,"(34.1975, -118.4967)"
5617590,5/2/2019,235,11,Northeast,1125,37,F,Vehicle Theft,F,VEHICLE THEFT W/PRIOR FELONY VC10851/GTA,AVENUE 50,YORK                         BL,"(34.1215, -118.2069)"
5616188,5/1/2019,5,15,N Hollywood,1543,27,M,Narcotic Drug Laws,F,SALE/TRANS >28.5G MARIJUANA OR >4G,LAUREL CANYON                BL,WEDDINGTON,"(34.1667, -118.3965)"
5617005,5/1/2019,1530,17,Devonshire,1751,30,M,Vehicle Theft,F,TAKE VEHICLE W/O OWNER'S CONSENT,10200    TOPANGA CANYON               BL,,"(34.2554, -118.606)"
5616827,5/1/2019,1450,1,Central,158,39,M,Narcotic Drug Laws,M,POSSESSION CONTROLLED SUBSTANCE,CERES,7TH                          ST,"(34.038, -118.243)"
5616940,5/1/2019,1915,2,Rampart,245,27,M,Moving Traffic Violations,M,HIT AND RUN:PROP DAMAGE,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
5612958,4/28/2019,37,16,Foothill,1681,23,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,ROSCOE                       BL,HOLLYWOOD                    FY,"(34.2217, -118.41)"
5615077,4/30/2019,20,18,Southeast,1802,29,M,Moving Traffic Violations,M,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,92ND                         ST,WALL                         AV,"(33.9529, -118.2717)"
191310668,4/30/2019,1724,13,Newton,1307,59,M,Liquor Laws,M,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,8TH,CROCKER,"(34.0372, -118.2476)"
190210697,5/1/2019,1810,2,Rampart,245,49,M,,I,,2200 W  6TH                          ST,,"(34.0601, -118.2761)"
5616667,5/1/2019,1350,16,Foothill,1641,32,F,Against Family/Child,M,DISOBEY DOMESTIC RELATIONS COURT ORDER,10200    RINCON                       AV,,"(34.2558, -118.4274)"
5619278,5/3/2019,1945,16,Foothill,1605,52,M,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,11600    GLADSTONE                    AV,,"(34.2809, -118.396)"
5613611,4/28/2019,1320,3,Southwest,397,18,F,Robbery,F,ROBBERY,4300 S  VERMONT                      AV,,"(34.0073, -118.298)"
5613771,4/28/2019,1830,10,West Valley,1033,29,M,Narcotic Drug Laws,F,POSSESSION CONTROLLED SUBSTANCE FOR SALE,6200    RESEDA                       BL,,"(34.1847, -118.5441)"
5616045,4/30/2019,2000,6,Hollywood,659,32,F,Narcotic Drug Laws,F,POSSESSION CONTROLLED SUBSTANCE FOR SALE,SUNSET                       BL,KINGSLEY,"(34.0981, -118.3032)"
5616463,5/1/2019,1115,1,Central,127,65,M,Miscellaneous Other Violations,F,VIOLATION OF PAROLE:FELONY,100 N  LOS ANGELES                  ST,,"(34.0515, -118.2424)"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
191412069,5/4/2019,845,14,Pacific,1412,28,M,,I,,OCEAN FRONT                  WK,NAVY,"(33.9958, -118.4815)"
5617091,5/1/2019,2325,6,Hollywood,666,25,M,Robbery,F,ROBBERY,SUNSET,DETROIT,"(34.0944, -118.3277)"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
190609677,4/4/2019,2255,6,Hollywood,636,19,F,,I,,1700    VINE                         ST,,"(34.1034, -118.3325)"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
5254360,3/10/2018,2125,10,West Valley,1018,26,F,Burglary,F,BURGLARY,SATICOY,WOODLEY,"(34.2084, -118.4837)"
5275839,4/4/2018,2145,13,Newton,1367,40,M,Narcotic Drug Laws,F,POSSESS CONTROLLED SUBSTANCE W/SP PRIOR,VERNON,STAUNTON,"(34.0039, -118.242)"
5298794,4/30/2018,855,6,Hollywood,666,51,M,Miscellaneous Other Violations,F,PREVENT/DISSUADE WITNESS/VICTIM FROM TEST,1300    WILCOX,,"(34.0944, -118.331)"
5299619,5/1/2018,1050,12,77th Street,1213,21,F,Aggravated Assault,F,ADW W/FIREARM,SLAUSON                      AV,WESTERN                      AV,"(33.9892, -118.3089)"
5311353,5/14/2018,1215,3,Southwest,376,20,M,Burglary,F,ATTEMPT - BURGLARY,WESTERN,39TH                         PL,"(34.0137, -118.3089)"
5314397,5/17/2018,1350,3,Southwest,356,13,M,Other Assaults,F,TERRORIZE CAUSING FEAR,3700 S  HARVARD                      ST,,"(34.02, -118.3062)"
5330371,6/3/2018,1755,19,Mission,1981,43,F,Driving Under Influence,M,DRUNK DRIVING ALCOHOL/DRUGS,SEPULVEDA,SEPULVEDA                    PL,"(34.2214, -118.4677)"
5333656,12/29/2018,1800,13,Newton,1309,34,M,Miscellaneous Other Violations,F,ARSON OF STRUCTURE OR FOREST LAND,OLYMPIC,ALAMEDA,"(34.0273, -118.2379)"
5333703,1/26/2019,2110,11,Northeast,1127,29,M,Aggravated Assault,F,BATTERY ON PO/EMERGENCY PERSONNEL W/INJ,500    TOLEDO                       ST,,"(34.1184, -118.1908)"
5333707,1/26/2019,2325,3,Southwest,329,46,M,Miscellaneous Other Violations,F,DEFACE PROPERTY,30TH                         ST,FIGUEROA,"(34.0251, -118.278)"
5357357,7/4/2018,210,18,Southeast,1881,36,M,Miscellaneous Other Violations,F,KIDNAPPING,700 W  ALONDRA                      BL,,"(33.8854, -118.2871)"
